phenocam_name,direction,threshold,date,original_transition_date,period,image_filename,snow_flag,running_tally,site_seq_id
twitchellalfalfa,falling,transition_10,2015-12-19,NA,senesced,twitchellalfalfa_2015_12_19_114500.jpg,NA,12,15
twitchellalfalfa,falling,transition_10,2015-12-09,NA,senesced,twitchellalfalfa_2015_12_09_114500.jpg,NA,2,15
twitchellalfalfa,falling,transition_10,2014-01-30,NA,senesced,twitchellalfalfa_2014_01_30_114500.jpg,NA,56,3
twitchellalfalfa,falling,transition_10,2013-12-11,NA,senesced,twitchellalfalfa_2013_12_11_114500.jpg,NA,6,3
twitchellalfalfa,falling,transition_10,2015-11-22,NA,senesced,twitchellalfalfa_2015_11_22_114500.jpg,NA,12,14
twitchellalfalfa,falling,transition_10,2015-12-21,NA,senesced,twitchellalfalfa_2015_12_21_114500.jpg,NA,14,15
twitchellalfalfa,falling,transition_10,2015-12-20,NA,senesced,twitchellalfalfa_2015_12_20_114500.jpg,NA,13,15
twitchellalfalfa,falling,transition_10,2013-12-08,NA,senesced,twitchellalfalfa_2013_12_08_114500.jpg,NA,3,3
twitchellalfalfa,falling,transition_10,2015-07-22,NA,senesced,twitchellalfalfa_2015_07_22_114500.jpg,NA,3,12
twitchellalfalfa,falling,transition_10,2015-07-29,NA,senesced,twitchellalfalfa_2015_07_29_114500.jpg,NA,10,12
twitchellalfalfa,falling,transition_10,2015-12-23,NA,senesced,twitchellalfalfa_2015_12_23_114500.jpg,NA,16,15
twitchellalfalfa,falling,transition_10,2014-09-11,NA,senesced,twitchellalfalfa_2014_09_11_114500.jpg,NA,30,6
twitchellalfalfa,falling,transition_10,2013-12-16,NA,senesced,twitchellalfalfa_2013_12_16_114500.jpg,NA,11,3
twitchellalfalfa,falling,transition_10,2013-12-10,NA,senesced,twitchellalfalfa_2013_12_10_114500.jpg,NA,5,3
twitchellalfalfa,falling,transition_10,2014-01-28,NA,senesced,twitchellalfalfa_2014_01_28_114500.jpg,NA,54,3
twitchellalfalfa,falling,transition_10,2015-01-10,NA,senesced,twitchellalfalfa_2015_01_10_114500.jpg,NA,4,8
twitchellalfalfa,falling,transition_10,2014-01-13,NA,senesced,twitchellalfalfa_2014_01_13_114500.jpg,NA,39,3
twitchellalfalfa,falling,transition_10,2016-06-28,TRUE,senesced,twitchellalfalfa_2016_06_28_114500.jpg,NA,89,18
twitchellalfalfa,falling,transition_10,2014-01-16,NA,senesced,twitchellalfalfa_2014_01_16_114500.jpg,NA,42,3
twitchellalfalfa,falling,transition_10,2015-11-23,NA,senesced,twitchellalfalfa_2015_11_23_114500.jpg,NA,13,14
twitchellalfalfa,falling,transition_10,2016-07-01,NA,senesced,twitchellalfalfa_2016_07_01_114500.jpg,NA,92,18
twitchellalfalfa,falling,transition_10,2014-08-31,TRUE,senesced,twitchellalfalfa_2014_08_31_114500.jpg,NA,19,6
twitchellalfalfa,falling,transition_10,2015-11-21,NA,senesced,twitchellalfalfa_2015_11_21_114500.jpg,NA,11,14
twitchellalfalfa,falling,transition_10,2016-01-01,NA,senesced,twitchellalfalfa_2016_01_01_114500.jpg,NA,25,15
twitchellalfalfa,falling,transition_10,2014-09-10,NA,senesced,twitchellalfalfa_2014_09_10_114500.jpg,NA,29,6
twitchellalfalfa,falling,transition_10,2015-11-25,NA,senesced,twitchellalfalfa_2015_11_25_114500.jpg,NA,15,14
twitchellalfalfa,falling,transition_10,2015-12-12,NA,senesced,twitchellalfalfa_2015_12_12_114500.jpg,NA,5,15
twitchellalfalfa,falling,transition_10,2013-12-15,NA,senesced,twitchellalfalfa_2013_12_15_114500.jpg,NA,10,3
twitchellalfalfa,falling,transition_10,2016-01-13,NA,senesced,twitchellalfalfa_2016_01_13_114500.jpg,NA,37,15
twitchellalfalfa,falling,transition_10,2015-08-01,NA,senesced,twitchellalfalfa_2015_08_01_114500.jpg,NA,13,12
twitchellalfalfa,falling,transition_10,2014-01-06,NA,senesced,twitchellalfalfa_2014_01_06_114500.jpg,NA,32,3
twitchellalfalfa,falling,transition_50,2013-11-18,NA,senescing,twitchellalfalfa_2013_11_18_114500.jpg,NA,8,1
twitchellalfalfa,falling,transition_50,2013-11-11,TRUE,senescing,twitchellalfalfa_2013_11_11_114500.jpg,NA,1,1
twitchellalfalfa,falling,transition_25,2016-06-27,NA,senescing,twitchellalfalfa_2016_06_27_114500.jpg,NA,88,18
twitchellalfalfa,falling,transition_50,2015-11-12,NA,senescing,twitchellalfalfa_2015_11_12_114500.jpg,NA,2,14
twitchellalfalfa,falling,transition_50,2013-11-16,NA,senescing,twitchellalfalfa_2013_11_16_114500.jpg,NA,6,1
twitchellalfalfa,falling,transition_50,2014-12-09,NA,senescing,twitchellalfalfa_2014_12_09_114500.jpg,NA,119,6
twitchellalfalfa,falling,transition_50,2014-08-25,TRUE,senescing,twitchellalfalfa_2014_08_25_114500.jpg,NA,13,6
twitchellalfalfa,falling,transition_50,2014-08-28,NA,senescing,twitchellalfalfa_2014_08_28_114500.jpg,NA,16,6
twitchellalfalfa,falling,transition_50,2015-06-24,TRUE,senescing,twitchellalfalfa_2015_06_24_114500.jpg,NA,16,10
twitchellalfalfa,falling,transition_50,2016-06-24,NA,senescing,twitchellalfalfa_2016_06_24_114500.jpg,NA,85,18
twitchellalfalfa,falling,transition_25,2014-08-29,TRUE,senescing,twitchellalfalfa_2014_08_29_114500.jpg,NA,17,6
twitchellalfalfa,falling,transition_25,2014-08-30,NA,senescing,twitchellalfalfa_2014_08_30_114500.jpg,NA,18,6
twitchellalfalfa,falling,transition_50,2014-12-10,NA,senescing,twitchellalfalfa_2014_12_10_111500.jpg,NA,120,6
twitchellalfalfa,falling,transition_25,2016-06-26,TRUE,senescing,twitchellalfalfa_2016_06_26_114500.jpg,NA,87,18
twitchellalfalfa,falling,transition_25,2013-12-06,NA,senescing,twitchellalfalfa_2013_12_06_114500.jpg,NA,1,3
twitchellalfalfa,falling,transition_50,2013-11-14,NA,senescing,twitchellalfalfa_2013_11_14_114500.jpg,NA,4,1
twitchellalfalfa,falling,transition_50,2014-08-26,NA,senescing,twitchellalfalfa_2014_08_26_114500.jpg,NA,14,6
twitchellalfalfa,falling,transition_50,2013-11-15,NA,senescing,twitchellalfalfa_2013_11_15_114500.jpg,NA,5,1
twitchellalfalfa,falling,transition_50,2013-11-17,NA,senescing,twitchellalfalfa_2013_11_17_114500.jpg,NA,7,1
twitchellalfalfa,falling,transition_50,2015-06-25,NA,senescing,twitchellalfalfa_2015_06_25_114500.jpg,NA,17,10
twitchellalfalfa,falling,transition_50,2015-11-11,TRUE,senescing,twitchellalfalfa_2015_11_11_134500.jpg,NA,1,14
twitchellalfalfa,falling,transition_25,2015-11-16,NA,senescing,twitchellalfalfa_2015_11_16_114500.jpg,NA,6,14
twitchellalfalfa,falling,transition_50,2015-11-14,NA,senescing,twitchellalfalfa_2015_11_14_114500.jpg,NA,4,14
twitchellalfalfa,falling,transition_50,2013-11-21,NA,senescing,twitchellalfalfa_2013_11_21_134500.jpg,NA,1,2
twitchellalfalfa,falling,transition_50,2016-06-23,NA,senescing,twitchellalfalfa_2016_06_23_114500.jpg,NA,84,18
twitchellalfalfa,falling,transition_25,2015-11-17,NA,senescing,twitchellalfalfa_2015_11_17_114500.jpg,NA,7,14
twitchellalfalfa,falling,transition_50,2014-08-27,NA,senescing,twitchellalfalfa_2014_08_27_114500.jpg,NA,15,6
twitchellalfalfa,falling,transition_50,2016-06-22,TRUE,senescing,twitchellalfalfa_2016_06_22_114500.jpg,NA,83,18
twitchellalfalfa,falling,transition_50,2013-11-12,NA,senescing,twitchellalfalfa_2013_11_12_114500.jpg,NA,2,1
twitchellalfalfa,falling,transition_25,2015-11-15,TRUE,senescing,twitchellalfalfa_2015_11_15_114500.jpg,NA,5,14
twitchellalfalfa,falling,transition_50,2015-11-13,NA,senescing,twitchellalfalfa_2015_11_13_114500.jpg,NA,3,14
twitchellalfalfa,falling,transition_50,2013-11-13,NA,senescing,twitchellalfalfa_2013_11_13_114500.jpg,NA,3,1
twitchellalfalfa,falling,transition_50,2014-12-08,TRUE,senescing,twitchellalfalfa_2014_12_08_114500.jpg,NA,118,6
twitchellalfalfa,falling,transition_50,2016-06-25,NA,senescing,twitchellalfalfa_2016_06_25_114500.jpg,NA,86,18
tworfaa,rising,transition_25,2018-11-14,NA,growing,tworfaa_2018_11_14_115806.jpg,NA,25,4
tworfaa,rising,transition_25,2018-11-16,NA,growing,tworfaa_2018_11_16_115805.jpg,NA,27,4
tworfaa,rising,transition_10,2018-04-24,NA,growing,tworfaa_2018_04_24_115805.jpg,NA,6,1
tworfaa,rising,transition_10,2018-04-26,NA,growing,tworfaa_2018_04_26_115806.jpg,NA,8,1
tworfaa,rising,transition_10,2018-04-22,NA,growing,tworfaa_2018_04_22_115807.jpg,NA,4,1
tworfaa,rising,transition_25,2018-11-19,NA,growing,tworfaa_2018_11_19_115806.jpg,NA,30,4
tworfaa,rising,transition_25,2018-11-24,NA,growing,tworfaa_2018_11_24_115805.jpg,NA,35,4
tworfaa,rising,transition_25,2018-11-22,NA,growing,tworfaa_2018_11_22_115806.jpg,NA,33,4
tworfaa,rising,transition_25,2019-11-27,NA,growing,tworfaa_2019_11_27_115806.jpg,NA,403,4
tworfaa,rising,transition_10,2018-04-21,NA,growing,tworfaa_2018_04_21_115806.jpg,NA,3,1
tworfaa,rising,transition_25,2018-11-12,NA,growing,tworfaa_2018_11_12_115806.jpg,NA,23,4
tworfaa,rising,transition_10,2020-08-24,NA,growing,tworfaa_2020_08_24_115806.jpg,NA,37,5
tworfaa,rising,transition_25,2018-11-29,NA,growing,tworfaa_2018_11_29_115805.jpg,NA,40,4
tworfaa,rising,transition_25,2018-04-29,NA,growing,tworfaa_2018_04_29_115805.jpg,NA,11,1
tworfaa,rising,transition_25,2019-11-28,NA,growing,tworfaa_2019_11_28_115805.jpg,NA,404,4
tworfaa,rising,transition_10,2019-11-18,NA,growing,tworfaa_2019_11_18_115806.jpg,NA,394,4
tworfaa,rising,transition_25,2018-11-18,NA,growing,tworfaa_2018_11_18_115806.jpg,NA,29,4
tworfaa,rising,transition_10,2020-03-28,NA,growing,tworfaa_2020_03_28_115805.jpg,NA,525,4
tworfaa,rising,transition_25,2018-12-03,NA,growing,tworfaa_2018_12_03_115806.jpg,NA,44,4
tworfaa,rising,transition_10,2018-11-05,NA,growing,tworfaa_2018_11_05_115805.jpg,NA,16,4
tworfaa,rising,transition_10,2018-11-04,NA,growing,tworfaa_2018_11_04_115807.jpg,NA,15,4
tworfaa,rising,transition_10,2020-08-27,NA,growing,tworfaa_2020_08_27_115806.jpg,NA,40,5
tworfaa,rising,transition_25,2020-09-01,NA,growing,tworfaa_2020_09_01_115806.jpg,NA,45,5
tworfaa,rising,transition_10,2018-10-29,NA,growing,tworfaa_2018_10_29_115806.jpg,NA,9,4
tworfaa,rising,transition_10,2020-03-29,NA,growing,tworfaa_2020_03_29_115805.jpg,NA,526,4
tworfaa,rising,transition_10,2018-10-28,NA,growing,tworfaa_2018_10_28_115806.jpg,NA,8,4
tworfaa,rising,transition_25,2019-11-24,NA,growing,tworfaa_2019_11_24_115805.jpg,NA,400,4
tworfaa,rising,transition_10,2018-04-25,NA,growing,tworfaa_2018_04_25_115806.jpg,NA,7,1
tworfaa,rising,transition_25,2018-08-25,NA,growing,tworfaa_2018_08_25_115806.jpg,NA,80,2
tworfaa,rising,transition_25,2018-11-11,NA,growing,tworfaa_2018_11_11_115805.jpg,NA,22,4
tworfaa,rising,transition_10,2018-04-20,NA,growing,tworfaa_2018_04_20_115806.jpg,NA,2,1
tworfaa,rising,transition_10,2018-11-03,NA,growing,tworfaa_2018_11_03_115806.jpg,NA,14,4
tworfaa,rising,transition_10,2018-10-27,TRUE,growing,tworfaa_2018_10_27_115806.jpg,NA,7,4
tworfaa,rising,transition_10,2020-08-29,NA,growing,tworfaa_2020_08_29_115805.jpg,NA,42,5
tworfaa,rising,transition_25,2018-12-01,NA,growing,tworfaa_2018_12_01_115805.jpg,NA,42,4
tworfaa,rising,transition_25,2018-12-07,NA,growing,tworfaa_2018_12_07_115805.jpg,NA,48,4
tworfaa,rising,transition_25,2019-11-23,NA,growing,tworfaa_2019_11_23_115805.jpg,NA,399,4
tworfaa,rising,transition_25,2019-05-05,NA,growing,tworfaa_2019_05_05_115806.jpg,NA,197,4
tworfaa,rising,transition_25,2018-11-15,NA,growing,tworfaa_2018_11_15_115806.jpg,NA,26,4
tworfaa,rising,transition_10,2018-08-20,NA,growing,tworfaa_2018_08_20_115805.jpg,NA,75,2
tworfaa,rising,transition_25,2018-08-23,NA,growing,tworfaa_2018_08_23_115806.jpg,NA,78,2
tworfaa,rising,transition_25,2019-11-22,NA,growing,tworfaa_2019_11_22_115805.jpg,NA,398,4
tworfaa,rising,transition_25,2018-05-01,NA,growing,tworfaa_2018_05_01_115806.jpg,NA,13,1
tworfaa,rising,transition_25,2018-04-30,NA,growing,tworfaa_2018_04_30_115805.jpg,NA,12,1
tworfaa,rising,transition_25,2018-12-11,NA,growing,tworfaa_2018_12_11_115806.jpg,NA,52,4
tworfaa,rising,transition_25,2018-11-26,NA,growing,tworfaa_2018_11_26_115806.jpg,NA,37,4
tworfaa,rising,transition_25,2018-11-21,NA,growing,tworfaa_2018_11_21_115805.jpg,NA,32,4
tworfaa,rising,transition_10,2020-04-01,NA,growing,tworfaa_2020_04_01_115806.jpg,NA,529,4
tworfaa,rising,transition_25,2020-04-07,NA,growing,tworfaa_2020_04_07_115807.jpg,NA,535,4
tworfaa,rising,transition_25,2018-12-08,NA,growing,tworfaa_2018_12_08_115805.jpg,NA,49,4
tworfaa,rising,transition_50,2019-01-26,NA,peak,tworfaa_2019_01_26_115805.jpg,NA,98,4
tworfaa,rising,transition_50,2020-01-04,NA,peak,tworfaa_2020_01_04_115805.jpg,NA,441,4
tworfaa,rising,transition_50,2019-07-19,NA,peak,tworfaa_2019_07_19_115806.jpg,NA,272,4
tworfaa,rising,transition_50,2018-06-18,NA,peak,tworfaa_2018_06_18_115806.jpg,NA,12,2
tworfaa,rising,transition_50,2019-05-11,NA,peak,tworfaa_2019_05_11_115806.jpg,NA,203,4
tworfaa,rising,transition_50,2018-06-05,NA,peak,tworfaa_2018_06_05_115807.jpg,NA,48,1
tworfaa,rising,transition_50,2018-06-14,NA,peak,tworfaa_2018_06_14_115806.jpg,NA,8,2
tworfaa,rising,transition_50,2019-07-05,NA,peak,tworfaa_2019_07_05_115805.jpg,NA,258,4
tworfaa,rising,transition_50,2019-02-16,NA,peak,tworfaa_2019_02_16_115806.jpg,NA,119,4
tworfaa,rising,transition_50,2019-12-01,NA,peak,tworfaa_2019_12_01_115805.jpg,NA,407,4
tworfaa,rising,transition_50,2018-06-07,NA,peak,tworfaa_2018_06_07_115805.jpg,NA,1,2
tworfaa,rising,transition_50,2019-12-05,NA,peak,tworfaa_2019_12_05_115806.jpg,NA,411,4
tworfaa,rising,transition_50,2019-06-23,NA,peak,tworfaa_2019_06_23_115805.jpg,NA,246,4
tworfaa,rising,transition_50,2019-02-11,NA,peak,tworfaa_2019_02_11_115805.jpg,NA,114,4
tworfaa,rising,transition_50,2020-01-30,NA,peak,tworfaa_2020_01_30_115807.jpg,NA,467,4
tworfaa,rising,transition_50,2019-05-26,NA,peak,tworfaa_2019_05_26_115806.jpg,NA,218,4
tworfaa,rising,transition_50,2018-09-03,NA,peak,tworfaa_2018_09_03_115806.jpg,NA,89,2
tworfaa,rising,transition_50,2019-03-02,NA,peak,tworfaa_2019_03_02_115806.jpg,NA,133,4
tworfaa,rising,transition_50,2018-05-27,NA,peak,tworfaa_2018_05_27_115805.jpg,NA,39,1
tworfaa,rising,transition_50,2019-05-17,NA,peak,tworfaa_2019_05_17_115805.jpg,NA,209,4
tworfaa,rising,transition_50,2018-08-29,NA,peak,tworfaa_2018_08_29_115805.jpg,NA,84,2
tworfaa,rising,transition_50,2018-05-02,TRUE,peak,tworfaa_2018_05_02_115805.jpg,NA,14,1
tworfaa,rising,transition_50,2020-09-26,NA,peak,tworfaa_2020_09_26_115806.jpg,NA,8,6
tworfaa,rising,transition_50,2018-12-13,NA,peak,tworfaa_2018_12_13_115805.jpg,NA,54,4
tworfaa,rising,transition_50,2020-04-20,NA,peak,tworfaa_2020_04_20_115806.jpg,NA,548,4
tworfaa,rising,transition_50,2019-06-22,NA,peak,tworfaa_2019_06_22_115806.jpg,NA,245,4
tworfaa,rising,transition_50,2019-07-20,NA,peak,tworfaa_2019_07_20_115806.jpg,NA,273,4
tworfaa,rising,transition_50,2020-05-11,NA,peak,tworfaa_2020_05_11_115806.jpg,NA,569,4
tworfaa,rising,transition_50,2020-09-25,NA,peak,tworfaa_2020_09_25_115806.jpg,NA,7,6
tworfaa,rising,transition_50,2020-04-24,NA,peak,tworfaa_2020_04_24_115806.jpg,NA,552,4
tworfaa,rising,transition_50,2019-02-05,NA,peak,tworfaa_2019_02_05_115806.jpg,NA,108,4
tworfaa,rising,transition_50,2019-07-15,NA,peak,tworfaa_2019_07_15_115806.jpg,NA,268,4
tworfaa,rising,transition_50,2020-05-02,NA,peak,tworfaa_2020_05_02_115805.jpg,NA,560,4
tworfaa,rising,transition_50,2020-05-26,NA,peak,tworfaa_2020_05_26_115805.jpg,NA,584,4
tworfaa,rising,transition_50,2019-12-31,NA,peak,tworfaa_2019_12_31_115805.jpg,NA,437,4
tworfaa,rising,transition_50,2018-05-16,NA,peak,tworfaa_2018_05_16_115805.jpg,NA,28,1
tworfaa,rising,transition_50,2020-01-29,NA,peak,tworfaa_2020_01_29_115805.jpg,NA,466,4
tworfaa,rising,transition_50,2019-02-09,NA,peak,tworfaa_2019_02_09_115805.jpg,NA,112,4
tworfaa,rising,transition_50,2020-05-14,NA,peak,tworfaa_2020_05_14_115805.jpg,NA,572,4
tworfaa,rising,transition_50,2020-01-23,NA,peak,tworfaa_2020_01_23_115806.jpg,NA,460,4
tworfaa,rising,transition_50,2019-05-18,NA,peak,tworfaa_2019_05_18_115805.jpg,NA,210,4
tworfaa,rising,transition_50,2020-06-08,NA,peak,tworfaa_2020_06_08_115806.jpg,NA,597,4
tworfaa,rising,transition_50,2019-07-03,NA,peak,tworfaa_2019_07_03_115806.jpg,NA,256,4
tworfaa,rising,transition_50,2019-11-30,NA,peak,tworfaa_2019_11_30_115805.jpg,NA,406,4
tworfaa,rising,transition_50,2018-06-03,NA,peak,tworfaa_2018_06_03_115805.jpg,NA,46,1
tworfaa,rising,transition_50,2019-01-24,NA,peak,tworfaa_2019_01_24_115805.jpg,NA,96,4
tworfaa,rising,transition_50,2019-02-10,NA,peak,tworfaa_2019_02_10_115805.jpg,NA,113,4
tworfaa,rising,transition_50,2019-06-27,NA,peak,tworfaa_2019_06_27_115805.jpg,NA,250,4
tworfaa,rising,transition_50,2019-07-25,NA,peak,tworfaa_2019_07_25_115806.jpg,NA,278,4
tworfaa,rising,transition_50,2020-01-28,NA,peak,tworfaa_2020_01_28_115805.jpg,NA,465,4
tworfaa,falling,transition_10,2020-07-11,TRUE,senesced,tworfaa_2020_07_11_115806.jpg,NA,630,4
tworfaa,falling,transition_10,2020-08-15,NA,senesced,tworfaa_2020_08_15_115805.jpg,NA,28,5
tworfaa,falling,transition_10,2019-09-02,NA,senesced,tworfaa_2019_09_02_115805.jpg,NA,317,4
tworfaa,falling,transition_10,2018-09-27,NA,senesced,tworfaa_2018_09_27_115805.jpg,NA,113,2
tworfaa,falling,transition_10,2019-10-10,NA,senesced,tworfaa_2019_10_10_115806.jpg,NA,355,4
tworfaa,falling,transition_10,2020-08-03,NA,senesced,tworfaa_2020_08_03_115806.jpg,NA,16,5
tworfaa,falling,transition_10,2020-07-30,NA,senesced,tworfaa_2020_07_30_115806.jpg,NA,12,5
tworfaa,falling,transition_10,2019-09-05,NA,senesced,tworfaa_2019_09_05_115805.jpg,NA,320,4
tworfaa,falling,transition_10,2018-07-11,NA,senesced,tworfaa_2018_07_11_115807.jpg,NA,35,2
tworfaa,falling,transition_10,2018-08-03,NA,senesced,tworfaa_2018_08_03_115806.jpg,NA,58,2
tworfaa,falling,transition_10,2019-11-02,NA,senesced,tworfaa_2019_11_02_115806.jpg,NA,378,4
tworfaa,falling,transition_10,2019-04-22,NA,senesced,tworfaa_2019_04_22_115805.jpg,NA,184,4
tworfaa,falling,transition_10,2019-08-03,TRUE,senesced,tworfaa_2019_08_03_115806.jpg,NA,287,4
tworfaa,falling,transition_10,2018-07-27,NA,senesced,tworfaa_2018_07_27_115806.jpg,NA,51,2
tworfaa,falling,transition_10,2018-09-18,TRUE,senesced,tworfaa_2018_09_18_115805.jpg,NA,104,2
tworfaa,falling,transition_10,2018-07-19,NA,senesced,tworfaa_2018_07_19_115806.jpg,NA,43,2
tworfaa,falling,transition_10,2020-03-26,NA,senesced,tworfaa_2020_03_26_115806.jpg,NA,523,4
tworfaa,falling,transition_10,2019-10-27,NA,senesced,tworfaa_2019_10_27_115805.jpg,NA,372,4
tworfaa,falling,transition_10,2019-04-12,NA,senesced,tworfaa_2019_04_12_115806.jpg,NA,174,4
tworfaa,falling,transition_10,2019-11-15,NA,senesced,tworfaa_2019_11_15_115805.jpg,NA,391,4
tworfaa,falling,transition_10,2019-09-27,NA,senesced,tworfaa_2019_09_27_115805.jpg,NA,342,4
tworfaa,falling,transition_10,2020-03-13,NA,senesced,tworfaa_2020_03_13_115805.jpg,NA,510,4
tworfaa,falling,transition_10,2020-08-17,NA,senesced,tworfaa_2020_08_17_115806.jpg,NA,30,5
tworfaa,falling,transition_10,2019-03-25,TRUE,senesced,tworfaa_2019_03_25_115806.jpg,NA,156,4
tworfaa,falling,transition_10,2018-07-25,NA,senesced,tworfaa_2018_07_25_115805.jpg,NA,49,2
tworfaa,falling,transition_10,2018-07-04,NA,senesced,tworfaa_2018_07_04_115805.jpg,NA,28,2
tworfaa,falling,transition_10,2019-08-06,NA,senesced,tworfaa_2019_08_06_115805.jpg,NA,290,4
tworfaa,falling,transition_10,2019-04-25,NA,senesced,tworfaa_2019_04_25_115806.jpg,NA,187,4
tworfaa,falling,transition_10,2019-08-23,NA,senesced,tworfaa_2019_08_23_115806.jpg,NA,307,4
tworfaa,falling,transition_10,2018-09-26,NA,senesced,tworfaa_2018_09_26_115805.jpg,NA,112,2
tworfaa,falling,transition_10,2019-09-03,NA,senesced,tworfaa_2019_09_03_115806.jpg,NA,318,4
tworfaa,falling,transition_10,2019-04-20,NA,senesced,tworfaa_2019_04_20_115807.jpg,NA,182,4
tworfaa,falling,transition_10,2018-07-16,NA,senesced,tworfaa_2018_07_16_115805.jpg,NA,40,2
tworfaa,falling,transition_10,2020-07-21,NA,senesced,tworfaa_2020_07_21_115805.jpg,NA,3,5
tworfaa,falling,transition_10,2019-09-21,NA,senesced,tworfaa_2019_09_21_115805.jpg,NA,336,4
tworfaa,falling,transition_10,2018-08-15,NA,senesced,tworfaa_2018_08_15_115805.jpg,NA,70,2
tworfaa,falling,transition_10,2019-10-28,NA,senesced,tworfaa_2019_10_28_115806.jpg,NA,373,4
tworfaa,falling,transition_10,2019-08-09,NA,senesced,tworfaa_2019_08_09_115806.jpg,NA,293,4
tworfaa,falling,transition_10,2019-10-15,NA,senesced,tworfaa_2019_10_15_115806.jpg,NA,360,4
tworfaa,falling,transition_10,2020-03-08,NA,senesced,tworfaa_2020_03_08_115806.jpg,NA,505,4
tworfaa,falling,transition_10,2018-10-15,NA,senesced,tworfaa_2018_10_15_115807.jpg,NA,2,3
tworfaa,falling,transition_10,2020-07-13,NA,senesced,tworfaa_2020_07_13_115806.jpg,NA,632,4
tworfaa,falling,transition_10,2018-10-12,NA,senesced,tworfaa_2018_10_12_115805.jpg,NA,128,2
tworfaa,falling,transition_10,2019-04-04,NA,senesced,tworfaa_2019_04_04_115805.jpg,NA,166,4
tworfaa,falling,transition_10,2018-10-09,NA,senesced,tworfaa_2018_10_09_115805.jpg,NA,125,2
tworfaa,falling,transition_10,2019-08-17,NA,senesced,tworfaa_2019_08_17_115806.jpg,NA,301,4
tworfaa,falling,transition_10,2019-08-10,NA,senesced,tworfaa_2019_08_10_115805.jpg,NA,294,4
tworfaa,falling,transition_10,2020-08-22,NA,senesced,tworfaa_2020_08_22_115805.jpg,NA,35,5
tworfaa,falling,transition_10,2019-03-29,NA,senesced,tworfaa_2019_03_29_115805.jpg,NA,160,4
tworfaa,falling,transition_10,2019-09-23,NA,senesced,tworfaa_2019_09_23_115806.jpg,NA,338,4
tworfaa,falling,transition_50,2018-06-21,NA,senescing,tworfaa_2018_06_21_115805.jpg,NA,15,2
tworfaa,falling,transition_50,2018-06-24,NA,senescing,tworfaa_2018_06_24_115806.jpg,NA,18,2
tworfaa,falling,transition_50,2018-09-15,TRUE,senescing,tworfaa_2018_09_15_115806.jpg,NA,101,2
tworfaa,falling,transition_25,2019-03-22,TRUE,senescing,tworfaa_2019_03_22_115805.jpg,NA,153,4
tworfaa,falling,transition_25,2020-07-10,NA,senescing,tworfaa_2020_07_10_115805.jpg,NA,629,4
tworfaa,falling,transition_50,2020-02-13,NA,senescing,tworfaa_2020_02_13_115805.jpg,NA,481,4
tworfaa,falling,transition_25,2020-02-14,TRUE,senescing,tworfaa_2020_02_14_115805.jpg,NA,482,4
tworfaa,falling,transition_25,2020-10-04,TRUE,senescing,tworfaa_2020_10_04_115805.jpg,NA,16,6
tworfaa,falling,transition_50,2020-07-02,NA,senescing,tworfaa_2020_07_02_115806.jpg,NA,621,4
tworfaa,falling,transition_50,2020-02-12,NA,senescing,tworfaa_2020_02_12_115805.jpg,NA,480,4
tworfaa,falling,transition_25,2019-03-24,NA,senescing,tworfaa_2019_03_24_115806.jpg,NA,155,4
tworfaa,falling,transition_50,2018-09-16,NA,senescing,tworfaa_2018_09_16_115807.jpg,NA,102,2
tworfaa,falling,transition_25,2019-08-01,TRUE,senescing,tworfaa_2019_08_01_115806.jpg,NA,285,4
tworfaa,falling,transition_25,2019-03-23,NA,senescing,tworfaa_2019_03_23_115805.jpg,NA,154,4
tworfaa,falling,transition_50,2020-07-03,NA,senescing,tworfaa_2020_07_03_115805.jpg,NA,622,4
tworfaa,falling,transition_50,2020-07-01,TRUE,senescing,tworfaa_2020_07_01_115805.jpg,NA,620,4
tworfaa,falling,transition_25,2018-06-26,NA,senescing,tworfaa_2018_06_26_115807.jpg,NA,20,2
tworfaa,falling,transition_50,2020-07-05,NA,senescing,tworfaa_2020_07_05_115807.jpg,NA,624,4
tworfaa,falling,transition_25,2020-07-08,TRUE,senescing,tworfaa_2020_07_08_115817.jpg,NA,627,4
tworfaa,falling,transition_50,2018-06-20,TRUE,senescing,tworfaa_2018_06_20_115805.jpg,NA,14,2
tworfaa,falling,transition_25,2020-07-09,NA,senescing,tworfaa_2020_07_09_115806.jpg,NA,628,4
tworfaa,falling,transition_25,2019-08-02,NA,senescing,tworfaa_2019_08_02_115806.jpg,NA,286,4
tworfaa,falling,transition_50,2018-06-23,NA,senescing,tworfaa_2018_06_23_115805.jpg,NA,17,2
tworfaa,falling,transition_25,2020-02-15,NA,senescing,tworfaa_2020_02_15_115806.jpg,NA,483,4
tworfaa,falling,transition_50,2019-03-19,TRUE,senescing,tworfaa_2019_03_19_115805.jpg,NA,150,4
tworfaa,falling,transition_25,2018-09-17,TRUE,senescing,tworfaa_2018_09_17_115806.jpg,NA,103,2
tworfaa,falling,transition_50,2020-10-02,TRUE,senescing,tworfaa_2020_10_02_115806.jpg,NA,14,6
tworfaa,falling,transition_50,2020-07-04,NA,senescing,tworfaa_2020_07_04_115806.jpg,NA,623,4
tworfaa,falling,transition_25,2018-06-28,NA,senescing,tworfaa_2018_06_28_115805.jpg,NA,22,2
tworfaa,falling,transition_50,2019-07-31,NA,senescing,tworfaa_2019_07_31_115806.jpg,NA,284,4
